run,seed,metric_id,step,value
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,21,3173.282
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,22,3448.1829000000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,23,4052.9586999999988
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,24,4420.933800000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,25,6879.008100000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,26,11520.890600000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,27,14343.6194
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,28,25778.8947
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,29,37365.23969999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,30,60788.61810000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,31,63431.7872
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,32,70069.43080000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,33,94590.55000000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,34,117590.63389999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,35,140641.63799999992
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,36,150509.31370000006
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,37,145599.21169999993
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,38,150606.60220000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,39,141830.61100000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,40,145157.72940000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,41,149673.43479999996
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,42,143304.1887999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,43,144230.86580000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,44,145338.71790000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,45,147584.09319999994
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,46,150059.0616
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,47,146213.41139999995
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,1,10.186800000000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,2,10.067900000000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,3,10.780800000000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,4,9.893900000000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,5,9.3714
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,6,11.066799999999995
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,7,33.047200000000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,8,54.31390000000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,9,37.2803
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,10,41.8706
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,11,48.23030000000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,12,37.1023
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,13,33.318200000000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,14,35.85079999999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,15,47.329399999999985
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,16,51.606400000000015
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,17,54.18030000000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,18,56.50039999999996
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,19,70.82000000000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,20,95.17269999999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,21,123.54030000000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,22,149.1551
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,23,165.63099999999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,24,205.22299999999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,25,313.86899999999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,26,714.1318000000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,27,624.9359
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,28,1212.6858
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,29,2172.5247000000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,30,4014.035899999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,31,5083.620199999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,32,6207.313699999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,33,8792.5289
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,34,9887.740599999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,35,10045.7768
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,36,8326.425400000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,37,8265.8432
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,38,8249.0735
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,39,8299.3825
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,40,8192.868200000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,41,8227.473499999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,42,8095.880799999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,43,8033.8651
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,44,7762.677199999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,45,8175.626800000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,46,8465.243799999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,bank,47,8325.9496
