group,run,seed,step,naulc
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,4,0.004460169491525424
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,5,0.006856779661016949
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,6,0.009178813559322034
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,7,0.01141864406779661
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,8,0.013666101694915255
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,9,0.015901694915254238
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,10,0.0182135593220339
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,11,0.020516101694915256
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,12,0.023043220338983053
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,13,0.02603728813559322
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,14,0.03143983050847458
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,15,0.039906779661016946
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,16,0.051
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,17,0.06488559322033897
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,18,0.07927627118644068
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,19,0.09250932203389832
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,20,0.10325338983050848
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,21,0.11251864406779662
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,22,0.12233983050847459
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,23,0.13261440677966102
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,24,0.14304152542372883
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,25,0.15250084745762713
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,26,0.16261525423728815
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,27,0.17543898305084749
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,28,0.18974152542372882
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,29,0.20394237288135597
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,30,0.21819576271186444
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,31,0.23308220338983054
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,32,0.24770932203389834
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,33,0.26232457627118644
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,34,0.2769677966101695
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,35,0.29150932203389834
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,36,0.30606101694915255
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,37,0.32029576271186444
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,38,0.33484322033898306
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,39,0.3491381355932203
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,40,0.3628440677966101
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,41,0.37718220338983044
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,42,0.3918177966101694
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,43,0.4061084745762711
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,44,0.42019491525423724
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,45,0.43425593220338976
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,46,0.4484830508474576
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,47,0.46271694915254236
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,48,0.4768254237288135
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,49,0.4910889830508474
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,50,0.5055211864406779
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,51,0.5203101694915254
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,52,0.5348237288135593
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,53,0.5491372881355931
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,54,0.5636584745762712
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,55,0.5777677966101695
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,56,0.5915686440677966
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,57,0.6056330508474577
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,58,0.6199745762711865
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,59,0.6343500000000001
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,60,0.6491584745762713
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,1,0.0
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,2,0.001202542372881356
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,3,0.00284406779661017
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,4,0.004676271186440679
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,5,0.0065703389830508475
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,6,0.008835593220338984
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,7,0.011122033898305085
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,8,0.013446610169491526
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,9,0.015780508474576273
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,10,0.017943220338983053
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,11,0.020216949152542373
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,12,0.023776271186440677
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,13,0.030115254237288138
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,14,0.039822881355932205
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,15,0.05117711864406781
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,16,0.0638627118644068
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,17,0.07837711864406781
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,18,0.09225254237288137
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,19,0.10491525423728816
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,20,0.1165033898305085
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,21,0.1272889830508475
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,22,0.13858474576271188
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,23,0.15040508474576272
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,24,0.16273220338983052
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,25,0.17472033898305087
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,26,0.18596016949152547
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,27,0.1972262711864407
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,28,0.20872966101694918
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,29,0.22008644067796615
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,30,0.2314118644067797
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,31,0.24272118644067797
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,32,0.2536237288135593
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,33,0.2647237288135593
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,34,0.27604745762711863
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,35,0.2873347457627119
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,36,0.298621186440678
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,37,0.3098542372881356
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,38,0.3210491525423729
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,39,0.332221186440678
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,40,0.34340677966101696
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,41,0.354828813559322
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,42,0.36633050847457627
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,43,0.3775584745762712
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,44,0.38873474576271183
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,45,0.39954152542372884
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,46,0.41024406779661016
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,47,0.4212796610169492
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,48,0.4324542372881356
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,49,0.44365593220338984
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,50,0.4547652542372882
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,51,0.4657338983050848
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,52,0.47650762711864414
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,53,0.48753898305084753
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,54,0.4989245762711865
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,55,0.509906779661017
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,56,0.5208983050847459
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,57,0.5320855932203391
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,58,0.5432211864406781
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,59,0.554377966101695
GAIL+TD3,run-20260622_031937-daocyl38dnxhsxwoxtkov,739,60,0.5653542372881356
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,1,0.0
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,2,0.001152542372881356
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,3,0.002302542372881356
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,4,0.003664406779661017
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,5,0.005238983050847457
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,6,0.006889830508474576
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,7,0.008820338983050848
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,8,0.011176271186440677
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,9,0.013987288135593221
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,10,0.01774491525423729
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,11,0.02475847457627119
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,12,0.03666949152542373
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,13,0.05170254237288136
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,14,0.06724237288135594
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,15,0.08111610169491526
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,16,0.09459406779661017
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,17,0.1099593220338983
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,18,0.12601525423728813
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,19,0.1417779661016949
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,20,0.15750677966101695
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,21,0.17233898305084744
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,22,0.1846415254237288
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,23,0.19529406779661015
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,24,0.20557203389830508
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,25,0.21582881355932204
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,26,0.22635423728813558
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,27,0.237
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,28,0.24759915254237289
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,29,0.2582008474576271
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,30,0.2688805084745763
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,31,0.27945169491525423
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,32,0.29004067796610167
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,33,0.3007694915254237
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,34,0.3115330508474576
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,35,0.3223
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,36,0.3329661016949152
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,37,0.3436898305084745
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,38,0.35436864406779656
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,39,0.36481779661016944
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,40,0.37521186440677956
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,41,0.38559067796610164
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,42,0.39624406779661014
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,43,0.40708305084745755
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,44,0.41773474576271175
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,45,0.42820593220338976
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,46,0.43862881355932193
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,47,0.4488610169491524
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,48,0.4591872881355931
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,49,0.4693923728813558
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,50,0.479478813559322
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,51,0.4899440677966101
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,52,0.5004669491525423
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,53,0.5112025423728813
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,54,0.52205
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,55,0.5327398305084746
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,56,0.5436889830508475
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,57,0.5547906779661017
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,58,0.5655915254237288
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,59,0.5761771186440677
GAIL+TD3,run-20260622_053309-3gob8caas2nn2pu2ozthf,894,60,0.5865050847457627
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,1,0.0
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,2,0.0011635593220338982
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,3,0.0022796610169491523
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,4,0.003701694915254237
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,5,0.005556779661016948
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,6,0.00773728813559322
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,7,0.010287288135593221
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,8,0.013498305084745763
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,9,0.01861271186440678
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,10,0.027552542372881357
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,11,0.04005
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,12,0.0532864406779661
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,13,0.06721949152542372
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,14,0.08253474576271186
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,15,0.09679915254237288
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,16,0.1108042372881356
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,17,0.12607372881355933
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,18,0.1417127118644068
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,19,0.15770762711864408
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,20,0.17356016949152545
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,21,0.18960677966101697
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,22,0.20614406779661018
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,23,0.22264406779661017
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,24,0.23914745762711861
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,25,0.25574915254237285
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,26,0.27235762711864403
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,27,0.2889194915254237
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,28,0.3055372881355932
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,29,0.3220152542372881
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,30,0.33842627118644064
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,31,0.3548415254237288
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,32,0.3713576271186441
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,33,0.38804237288135596
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,34,0.40461186440677965
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,35,0.4212161016949153
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,36,0.43780593220338987
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,37,0.4543432203389831
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,38,0.4708601694915255
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,39,0.4871983050847458
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,40,0.5036694915254237
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,41,0.5203313559322034
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,42,0.5369305084745762
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,43,0.5535779661016949
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,44,0.5702347457627118
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,45,0.5868491525423729
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,46,0.6034889830508474
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,47,0.6200466101694916
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,48,0.6364991525423729
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,49,0.653
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,50,0.6696288135593221
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,51,0.6862940677966102
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,52,0.7029245762711864
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,53,0.7195118644067796
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,54,0.736028813559322
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,55,0.7525872881355932
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,56,0.7691262711864406
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,57,0.7856889830508474
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,58,0.8023016949152543
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,59,0.8188957627118644
GAIL+TD3,run-20260622_075227-p7wj1wfq83b3mhkyo053i,652,60,0.8355059322033898
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,1,0.0
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,2,0.0012466101694915254
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,3,0.00276271186440678
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,4,0.0046788135593220335
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,5,0.00665
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,6,0.008697457627118644
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,7,0.011177118644067795
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,8,0.014082203389830508
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,9,0.018062711864406777
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,10,0.02496864406779661
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,11,0.03504915254237288
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,12,0.047827966101694916
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,13,0.06206779661016949
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,14,0.07590677966101696
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,15,0.08903898305084747
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,16,0.10208220338983053
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,17,0.11545677966101696
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,18,0.1282822033898305
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,19,0.14121016949152543
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,20,0.1551220338983051
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,21,0.16906864406779662
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,22,0.18340169491525424
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,23,0.19749322033898306
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,24,0.21108728813559322
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,25,0.2252872881355932
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,26,0.23921525423728812
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,27,0.2526864406779661
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,28,0.2664
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,29,0.2801762711864407
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,30,0.2944593220338983
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,31,0.3087440677966102
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,32,0.3230237288135593
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,33,0.3375652542372881
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,34,0.3520245762711865
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,35,0.3665762711864407
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,36,0.3809754237288136
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,37,0.39521525423728815
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,38,0.4089313559322034
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,39,0.42257542372881357
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,40,0.43682966101694914
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,41,0.45129237288135593
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,42,0.46595084745762716
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,43,0.4807728813559322
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,44,0.4952661016949153
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,45,0.5100703389830509
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,46,0.5246966101694915
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,47,0.5391974576271186
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,48,0.5534813559322034
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,49,0.5678881355932204
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,50,0.5825025423728813
GAIL+TD3,run-20260622_110022-x8utkar2er1eerentcryu,187,51,0.5968525423728813
