step,metric,group,mean,sem,n
42,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,149.51271065512168,85.75820664431969,8
43,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.3181285961635,87.19029732977664,8
44,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.4386372830927,88.58784002832022,8
45,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,155.90582559125508,91.69622861984816,8
46,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,155.16373361659123,90.31212155855658,8
47,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.6907340844794,80.5162610183583,8
48,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,166.77004665086105,100.38078799024147,8
49,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,147.0828900123175,82.74962758500685,8
50,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.96458257077708,81.62851305760302,8
51,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.2397680502897,88.57062463295209,8
52,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,151.3439960625037,86.98837430513674,8
53,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,154.19461645552357,89.32269452996843,8
54,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,153.83720030528153,88.25669017085018,8
55,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,147.41926264651076,84.58717672521624,8
56,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,148.33600986160647,84.70972631215403,8
57,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,159.56359315844264,93.39978274037153,8
58,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,144.6073072654857,81.65667919288805,8
59,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,163.42864010293343,96.87052900345658,8
60,每百回合/偿债能力中位数/消费企业,Trans.+GAIL+TD3,162.982476368897,97.01231755590776,8
