seed,evaluation_step,completed_environment_episode,td3_parameter_update_step,total_sim_days,expert_sample_count,expert_score_mean,actor_score_mean,expert_minus_actor_score_mean,actor_expert_js_divergence,expert_vs_actor_roc_auc,auc_distance_from_0_5,action_mae,action_rmse,actor_checkpoint,actor_checkpoint_sha256
187,1,100,545,646,16952,0.899774305529474,0.519588306222292,0.380185999307182,0.5252144982744731,0.9987667584469688,0.4987667584469688,0.17009402811527252,0.2660280168056488,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0001_episode_000100.pth,a7c83827d22bef096b732a4db9377b670478721b9988f572affb865eb5c3d2af
187,2,200,1086,1287,16952,0.899774305529474,0.760885833547226,0.13888847198224796,0.590052045387063,0.9672318525298982,0.4672318525298982,0.19268935918807983,0.24238482117652893,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0002_episode_000200.pth,02170d4d88052b6371ca9f7480518b4b32930ac79290767b3e521d797b302a47
187,3,300,1607,1908,16952,0.899774305529474,0.7944804520336115,0.10529385349586251,0.4980498582598315,0.928944749280705,0.42894474928070503,0.32548508048057556,0.38147661089897156,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0003_episode_000300.pth,23e8cb3a7e820aa77291d69ef776a8ac1d07a2b9bffa952bc853445fcc5f6731
187,4,400,2222,2623,16952,0.899774305529474,0.5036655357604167,0.3961087697690573,0.5965226931638662,0.963243879576367,0.46324387957636703,0.3000349700450897,0.36336109042167664,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0004_episode_000400.pth,b025b441859e5787d8a2f50140c5f4255fc2dd1757ba685c69778a1e9087ddde
187,5,500,3079,3580,16952,0.899774305529474,0.6585205155308304,0.24125378999864366,0.47445894053266807,0.7175312449820842,0.2175312449820842,0.22179308533668518,0.2824862003326416,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0005_episode_000500.pth,d244bf06d825cb33d7086483d75dfb89cac41e8ba1cdbfb6ef22f075a821d3e5
187,6,600,4005,4606,16952,0.899774305529474,0.8627220932627206,0.03705221226675337,0.19234273246117609,0.47166804855382694,0.028331951446173065,0.1765608787536621,0.24396376311779022,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0006_episode_000600.pth,269e4676ed56bba7bc93a876bbe7b75997123fdaedc61d3a65eca2c19be0ea8d
187,7,700,5029,5730,16952,0.899774305529474,0.8357596119299686,0.0640146935995054,0.3481940898084992,0.6531948704762479,0.1531948704762479,0.23803552985191345,0.31272852420806885,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0007_episode_000700.pth,1f3663bb7c043570c1a7ef3bf22f9ce9c9f6d818b6b7ff71e147d597488c1be9
187,8,800,6445,7246,16952,0.899774305529474,0.8417689535158558,0.05800535201361823,0.2621449737622221,0.6066798972380946,0.10667989723809457,0.22304193675518036,0.2987021803855896,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0008_episode_000800.pth,ef9a4d175b833a2e16c23eac26227829663f6b02d46327c5bd84a92c7f272ce9
187,9,900,8784,9685,16952,0.899774305529474,0.8584484685473442,0.04132583698212977,0.18013839620351543,0.5431656570889106,0.043165657088910625,0.22716553509235382,0.29853957891464233,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0009_episode_000900.pth,a88b9eba85332dd9e4fbcff4a27995feab4035143f0e61484fcedcb619022231
187,10,1000,13494,14495,16952,0.899774305529474,0.8576642092341076,0.04211009629536644,0.14513605718741585,0.5735805116453508,0.07358051164535084,0.2274363487958908,0.299928218126297,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0010_episode_001000.pth,0463683ed6924bfc6f914bc7f1e1ee74f3084d8eb7678ce25c64ec0e4577ab1c
