participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
123,184,0,21,td3,12.975,0.08696,0.09505,0.0,0.6449999999999999,0.6275,1.35,0.675,0.0,0.0,0.0,0.0,0.3,0.3,1.35,0.251,2.577962733151179,0.251,0.0,0.0,0.0,0.0,1.35,0.394,2.577962733151179,0.692,0.0,0.0,0.0,0.0,0.675,10.0,2.3177868036069613,10.0,0.0,3.0,3.0,6.75,-0.5,0.0,0.0,0.0
123,184,0,22,td3,15.348,0.04881,0.0953,0.0,0.725,0.7275,0.675,0.675,0.0,0.0,0.0,0.0,0.3,0.3,0.675,0.29100000000000004,2.3177868036069613,0.29100000000000004,0.0,0.0,0.0,0.0,0.675,0.434,2.3177868036069613,0.501,0.0,0.0,0.0,0.0,0.675,10.0,1.6589727104573897,10.0,0.0,3.0,3.0,10.0,-0.5,0.0,0.0,0.4814814814814814
123,184,0,23,td3,4.438,0.0433,0.08344999999999998,0.0,0.641,0.5225,0.675,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.675,0.209,1.6589727104573897,0.209,0.0,0.0,0.0,0.0,0.675,0.43200000000000005,1.6589727104573897,0.445,0.0,0.0,0.0,0.0,1.0,10.0,1.4847719538015987,10.0,0.0,3.0,3.0,10.0,-0.5,0.0,0.0,0.0
123,184,0,25,td3,82.592,0.05011,0.06444999999999998,0.007679999999999999,0.501,0.4,1.0,0.8921777171166333,0.029860566163613673,0.007679999999999999,0.0,0.004,0.1627436576294405,0.24254109153242198,1.0,0.16,1.8543497635634814,0.238,0.0,0.0,0.0,0.0,1.0,0.341,1.8543497635634814,0.507,0.0,0.0,0.0,0.0,0.8921777171166333,10.0,2.3036770106209294,10.0,0.0,2.0,2.0,8.9,-0.5,0.22892653952383446,-0.1753974605442693,-0.002440900590603534
123,184,0,26,td3,44.672,0.047979999999999995,0.04979999999999998,0.007679999999999999,0.5389999999999999,0.3925,0.8921777171166333,0.89,0.0,0.0,0.0,0.004,0.2,0.19999999999999998,0.8921777171166333,0.157,2.3036770106209294,0.157,0.0,0.0,0.0,0.0,0.8921777171166333,0.382,2.3036770106209294,0.41200000000000003,0.0,0.0,0.0,0.0,0.89,10.0,1.9615624824769964,10.0,0.0,1.0,1.0,8.9,-0.5,-0.5,-0.4999999999999999,0.0
123,184,0,27,td3,11.892,0.055549999999999995,0.03419999999999999,0.007679999999999999,0.406,0.25,0.89,0.89,0.0,0.0,0.0,0.004,0.1,0.1,0.89,0.1,1.9615624824769964,0.1,0.0,0.0,0.0,0.0,0.89,0.306,1.9615624824769964,0.43899999999999995,0.0,0.0,0.0,0.0,0.89,10.0,2.0430423839083107,10.0,0.0,1.0,1.0,8.9,-0.5,0.0,0.0,0.0
123,184,0,28,td3,16.565,0.04487,0.038199999999999984,0.007679999999999999,0.21000000000000002,0.25,0.89,0.89,0.0,0.0,0.0,0.004,0.1,0.1,0.89,0.1,2.0430423839083107,0.1,0.0,0.0,0.0,0.0,0.89,0.11000000000000001,2.0430423839083107,0.272,0.0,0.0,0.0,0.0,0.89,10.0,2.290937092653638,10.0,0.0,1.5,1.5,8.9,-0.5,0.5,0.5,0.0
123,184,0,29,td3,7.266,0.01565,0.05584999999999998,0.007679999999999999,0.176,0.3525,0.89,0.89,0.0,0.0,0.007679999999999999,0.004,0.15,0.15,0.89,0.141,2.290937092653638,0.141,0.0,0.0,0.0,0.0,0.89,0.034999999999999996,2.290937092653638,0.125,0.0,0.0,0.0,0.0,0.89,10.0,2.4766202604394554,10.0,0.0,1.5,1.5,10.9,-0.5,0.0,0.0,0.2247191011235954
123,184,1,1,td3,16.636,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,100.0,5.0,5.0,8.0,0.5,0.0,0.0,0.0
123,184,1,2,td3,17.477,0.20942,0.1376,0.2,1.124,1.25,0.8,0.8,0.1,0.1,0.0,0.1,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8,10.0,1.1999062299728394,10.0,100.0,5.0,5.0,11.0,-0.022490688568427064,0.0,0.0,0.375
123,184,1,3,td3,23.3,0.29632,0.14730000000000001,0.29566000000000003,1.153,1.25,0.8,1.1,0.1,0.09566,0.0,0.148,0.5,0.5,0.8,0.5,1.1999062299728394,0.5,0.0,0.0,0.0,0.0,0.8,0.653,1.1999062299728394,0.5900000000000001,0.0,0.0,0.0,0.0,1.1,10.0,1.0774431593198885,10.0,0.0,5.0,5.0,6.0,-0.5,0.0,0.0,-0.4545454545454546
123,184,1,4,td3,5.618,0.31885,0.1515,0.29566000000000003,1.208,1.25,1.1,0.6,0.0,0.0,0.0,0.148,0.5,0.5,1.1,0.5,1.0774431593198885,0.5,0.0,0.0,0.0,0.0,1.1,0.708,1.0774431593198885,0.564,0.0,0.0,0.0,0.0,0.6,10.0,1.371948696780852,10.0,0.0,5.0,5.0,6.0,-0.5,0.0,0.0,0.0
123,184,1,5,td3,22.895,0.30121,0.1391,0.29566000000000003,1.374,1.25,0.6,0.6,0.0,0.0,0.1,0.148,0.5,0.5,0.6,0.5,1.371948696780852,0.5,0.0,0.0,0.0,0.0,0.6,0.874,1.371948696780852,0.71,0.0,0.0,0.0,0.0,0.6,10.0,1.1325293952404814,10.0,0.0,6.0,6.0,5.0,-0.5,0.19999999999999996,0.19999999999999996,-0.16666666666666663
123,184,1,6,td3,42.683,0.15674000000000002,0.15,0.19566,1.392,1.5,0.6,0.5,0.0,0.0,0.1,0.098,0.6,0.6,0.6,0.576,1.1325293952404814,0.6,10.0,0.024,0.0,0.0,0.6,0.8160000000000001,1.1325293952404814,0.732,10.0,0.034,0.0,0.0,0.5,10.0,1.0257821025863323,10.0,50.0,7.0,7.0,5.0,-0.18100038279954067,0.16666666666666674,0.16666666666666674,0.0
123,184,1,7,td3,37.84,0.00914,0.2048,0.09573999999999999,1.202,1.75,0.5,0.5,0.05,8e-05,0.09566,0.048,0.7,0.7,0.5,0.7,1.0257821025863323,0.7,0.0,0.0,0.0,0.0,0.5,0.502,1.0257821025863323,0.564,0.0,0.0,0.0,0.0,0.5,10.0,1.0658323876505407,10.0,9.14,7.0,7.0,7.5,0.5,0.0,0.0,0.5
123,184,2,1,td3,12.67,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,0.0,5.0,5.0,8.0,-0.5,0.0,0.0,0.0
123,184,2,2,td3,8.411,0.10942,0.1376,0.1,1.124,1.25,0.8,0.8,0.0,0.0,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8,10.0,1.1999062299728394,10.0,0.0,5.0,5.0,11.0,-0.5,0.0,0.0,0.375
123,184,2,3,td3,13.414,0.10156,0.14679999999999999,0.1,1.158,1.25,0.8,1.1,0.0,0.0,0.0,0.05,0.5,0.5,0.8,0.5,1.1999062299728394,0.5,0.0,0.0,0.0,0.0,0.8,0.658,1.1999062299728394,0.595,0.0,0.0,0.0,0.0,1.1,10.0,1.0774431593198885,10.0,0.0,5.0,5.0,11.0,-0.5,0.0,0.0,0.0
123,184,2,4,td3,8.159,0.12862,0.146,0.1,1.173,1.165,1.1,1.1,0.0,0.0,0.0,0.05,0.5,0.5,1.1,0.466,1.0774431593198885,0.466,0.0,0.0,0.0,0.0,1.1,0.7070000000000001,1.0774431593198885,0.561,0.0,0.0,0.0,0.0,1.1,10.0,1.3557397020991289,10.0,0.0,5.0,5.0,11.0,-0.5,0.0,0.0,0.0
123,184,2,5,td3,12.504,0.13843,0.15,0.1,1.21,1.25,1.1,1.1,0.0,0.0,0.1,0.05,0.5,0.5,1.1,0.5,1.3557397020991289,0.5,0.0,0.0,0.0,0.0,1.1,0.71,1.3557397020991289,0.5940000000000001,0.0,0.0,0.0,0.0,1.1,10.0,1.5610340464707133,10.0,0.0,5.0,5.0,11.0,-0.5,0.0,0.0,0.0
123,184,2,6,td3,24.564,0.04689,0.1459,0.0,1.291,1.25,1.1,1.1,0.0,0.0,0.0,0.0,0.5,0.5,1.1,0.5,1.5610340464707133,0.5,0.0,0.0,0.0,0.0,1.1,0.791,1.5610340464707133,0.595,0.0,0.0,0.0,0.0,1.1,10.0,1.6288889848388173,10.0,0.0,6.0,6.0,9.0,-0.5,0.19999999999999996,0.19999999999999996,-0.18181818181818177
123,184,2,7,td3,10.549,0.10687,0.09169999999999998,0.0,0.9720000000000001,0.43,1.1,0.9,0.0,0.0,0.0,0.0,0.6,0.6,1.1,0.172,1.6288889848388173,0.172,0.0,0.0,0.0,0.0,1.1,0.8,1.6288889848388173,0.609,0.0,0.0,0.0,0.0,0.9,10.0,1.601406991947981,10.0,0.0,6.0,6.0,9.0,-0.5,0.0,0.0,0.0
123,184,2,8,td3,21.125,0.0798,0.10984999999999998,0.0,0.8859999999999999,1.0675,0.9,0.9,0.0,0.0,0.0,0.0,0.6,0.6,0.9,0.42699999999999994,1.601406991947981,0.42699999999999994,0.0,0.0,0.0,0.0,0.9,0.45899999999999996,1.601406991947981,0.418,0.0,0.0,0.0,0.0,0.9,10.0,1.7285619213928256,10.0,0.0,4.0,4.0,5.0,-0.5,-0.33333333333333337,-0.33333333333333337,-0.4444444444444444
123,184,2,9,td3,1.933,0.07801000000000001,0.09904999999999997,0.0,0.868,0.76,0.9,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.9,0.304,1.7285619213928256,0.304,0.0,0.0,0.0,0.0,0.9,0.564,1.7285619213928256,0.476,0.0,0.0,0.0,0.0,0.5,10.0,1.6326345702628218,10.0,0.0,4.0,4.0,5.0,-0.5,0.0,0.0,0.0
123,184,2,10,td3,9.981,0.04371,0.10304999999999997,0.0,0.875,0.915,0.5,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.366,1.6326345702628218,0.366,0.0,0.0,0.0,0.0,0.5,0.509,1.6326345702628218,0.483,0.0,0.0,0.0,0.0,0.5,10.0,1.373637537993565,10.0,0.0,3.0,3.0,5.0,-0.5,-0.25,-0.25,0.0
123,184,2,11,td3,1.898,0.0405,0.08039999999999999,0.0,0.8089999999999999,0.5825,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.233,1.373637537993565,0.233,0.0,0.0,0.0,0.0,0.5,0.576,1.373637537993565,0.484,0.0,0.0,0.0,0.0,0.5,10.0,1.1826635841255984,10.0,0.0,3.0,3.0,5.0,-0.5,0.0,0.0,0.0
123,184,2,12,td3,10.928,0.032799999999999996,0.07494999999999999,0.0,0.657,0.6025,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.24100000000000002,1.1826635841255984,0.24100000000000002,0.0,0.0,0.0,0.0,0.5,0.41600000000000004,1.1826635841255984,0.371,0.0,0.0,0.0,0.0,0.5,10.0,1.1622006090425836,10.0,0.0,3.0,3.0,4.0,-0.5,0.0,0.0,-0.19999999999999996
123,184,2,13,td3,2.217,0.028300000000000002,0.0677,0.0,0.5650000000000001,0.4925,0.5,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.197,1.1622006090425836,0.197,0.0,0.0,0.0,0.0,0.5,0.368,1.1622006090425836,0.29900000000000004,0.0,0.0,0.0,0.0,0.4,10.0,1.453502403155395,10.0,0.0,3.0,3.0,4.0,-0.5,0.0,0.0,0.0
123,184,2,14,td3,7.792,0.01918,0.05785,0.0,0.481,0.3825,0.4,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.153,1.453502403155395,0.153,0.0,0.0,0.0,0.0,0.4,0.32799999999999996,1.453502403155395,0.36,0.0,0.0,0.0,0.0,0.4,10.0,1.2389534131853905,10.0,0.0,3.0,3.0,6.0,-0.5,0.0,0.0,0.5
123,184,2,15,td3,4.646,0.015960000000000002,0.047200000000000006,0.0,0.39899999999999997,0.2925,0.4,0.6,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.11699999999999999,1.2389534131853905,0.11699999999999999,0.0,0.0,0.0,0.0,0.4,0.282,1.2389534131853905,0.324,0.0,0.0,0.0,0.0,0.6,10.0,1.6143423809898583,10.0,0.0,3.0,3.0,6.0,-0.5,0.0,0.0,0.0
123,184,2,16,td3,18.715,0.01862,0.03420000000000001,0.0,0.30999999999999994,0.18,0.6,0.6,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.072,1.6143423809898583,0.072,0.0,0.0,0.0,0.0,0.6,0.238,1.6143423809898583,0.458,0.0,0.0,0.0,0.0,0.6,10.0,1.5819771910944562,10.0,0.0,4.5,4.5,6.0,-0.5,0.5,0.5,0.0
123,184,2,17,td3,11.346,0.01753,0.026350000000000005,0.0,0.29100000000000004,0.2125,0.6,0.6,0.0,0.0,0.0,0.0,0.45,0.45,0.6,0.08499999999999999,1.5819771910944562,0.08499999999999999,0.0,0.0,0.0,0.0,0.6,0.20600000000000002,1.5819771910944562,0.646,0.0,0.0,0.0,0.0,0.6,10.0,1.8241369975323511,10.0,0.0,4.5,4.5,6.0,-0.5,0.0,0.0,0.0
123,184,2,19,td3,48.727,0.01008,0.018,0.009630000000000001,0.15899999999999997,0.18,0.6,0.5216460436446424,0.009629868123878327,0.009630000000000001,0.0,0.005,0.26081319812797055,0.38032264879481925,0.6,0.072,1.814844310821967,0.11599999999999999,0.0,0.0,0.0,0.0,0.6,0.087,1.814844310821967,0.576,10.0,0.001,0.0,0.0,0.5216460436446424,10.0,2.4931916470251787,10.0,0.0,2.0,1.9916,5.2165,-0.5,-0.23316764091873898,-0.4763393644025521,7.5843676106135405e-06
123,184,2,20,td3,43.101,0.00519,0.016349999999999996,0.009630000000000001,0.099,0.0825,0.5216460436446424,0.5216500000000001,0.0,0.0,0.0,0.005,0.19999999999999998,0.19916,0.5216460436446424,0.034,2.4931916470251787,0.033,0.0,0.0,0.0,0.0,0.5216460436446424,0.065,2.4931916470251787,0.41200000000000003,0.0,0.0,0.0,0.0,0.5216500000000001,10.0,2.836564932464859,10.0,5.19,2.0,1.9916,5.2165,0.5,2.220446049250313e-16,0.0,-2.220446049250313e-16
123,184,2,21,td3,6.759,0.008400000000000001,0.00775,0.01479,0.163,0.0775,0.5216500000000001,0.52165,0.00519,0.0051600000000000005,0.0,0.007000000000000001,0.2,0.19916,0.5216500000000001,0.031,2.836564932464859,0.031,0.0,0.0,0.0,0.0,0.5216500000000001,0.132,2.836564932464859,0.346,0.0,0.0,0.0,0.0,0.52165,10.0,1.5433893127692266,10.0,5.19,2.0,1.9916,5.2165,0.11785714285714288,0.0,0.0,0.0
123,184,2,22,td3,31.371,0.00404,0.006000000000000001,0.015470000000000001,0.077,0.06000000000000001,0.52165,0.52165,0.00519,0.00068,0.0,0.008,0.2,0.19916,0.52165,0.023,1.5433893127692266,0.044,10.0,0.001,0.0,0.0,0.52165,0.054000000000000006,1.5433893127692266,0.403,10.0,0.003,0.0,0.0,0.52165,10.0,1.880546839998574,10.0,0.0,1.0,0.9958,5.2165,-0.5,-0.5,-0.5,0.0
