participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
1+,184,0,67,td3,30.105,3.88859,3.132000000000001,1.05833,2.376,1.8575,8.014660000000001,6.29241205953314,1.0583270250015064,1.05833,0.0,0.529,0.7432160328404599,0.9642964812722186,8.014660000000001,0.743,7.2578457152814595,0.9640000000000001,0.0,0.0,0.0,0.0,8.014660000000001,1.6329999999999998,7.2578457152814595,1.8370000000000002,0.0,0.0,0.0,0.0,6.29241205953314,10.0,9.127735701779716,10.0,1058.327,9.64,9.64,65.9241,-0.22783785382362243,0.2970656678593666,-0.00030745862706804683,0.04767614352470062
1+,184,0,68,td3,8.889,4.5865100000000005,3.193200000000002,2.11666,1.798,2.41,6.29241205953314,6.592409999999998,1.058327,1.05833,0.0,1.058,0.9640000000000001,0.9640000000000001,6.29241205953314,0.9640000000000001,9.127735701779716,0.9640000000000001,0.0,0.0,0.0,0.0,6.29241205953314,0.834,9.127735701779716,2.324,0.0,0.0,0.0,0.0,6.592409999999998,10.0,8.391013359193993,10.0,1058.327,10.604,10.604,72.5165,-0.26925222009763417,0.09999999999999987,0.09999999999999987,0.09999984831040565
1+,184,0,69,td3,6.879,5.5326,3.2327000000000017,3.1749899999999998,2.255,2.65,6.592409999999998,7.25165,1.058327,1.05833,0.0,1.587,1.0604,1.0604,6.592409999999998,1.06,8.391013359193993,1.06,0.0,0.0,0.0,0.0,6.592409999999998,1.1949999999999998,8.391013359193993,1.614,0.0,0.0,0.0,0.0,7.25165,10.0,7.432360927881478,10.0,1058.327,10.604,10.604,71.5165,-0.30871073274771355,0.0,0.0,-0.013789965042438568
1+,184,0,70,td3,11.885,6.56243,3.2848000000000015,4.23332,2.129,2.65,7.25165,7.151649999999999,1.058327,1.05833,0.0,2.117,1.0604,1.0604,7.25165,1.06,7.432360927881478,1.06,0.0,0.0,0.0,0.0,7.25165,1.069,7.432360927881478,2.411,0.0,0.0,0.0,0.0,7.151649999999999,10.0,9.530385919347669,10.0,1058.327,12.604,12.604,72.5165,-0.3387294035898288,0.18860807242549993,0.18860807242549993,0.013982787188970391
1+,184,0,71,td3,9.238,7.44719,3.327200000000001,5.29165,2.726,3.15,7.151649999999999,7.25165,1.058327,1.05833,1.05833,2.646,1.2604000000000002,1.2604000000000002,7.151649999999999,1.26,9.530385919347669,1.26,0.0,0.0,0.0,0.0,7.151649999999999,1.466,9.530385919347669,1.6149999999999998,0.0,0.0,0.0,0.0,7.25165,10.0,4.917053446500903,10.0,1058.327,13.604,13.604,57.9283,-0.3578890829964053,0.07933989209774639,0.07933989209774639,-0.201170768032103
1+,184,0,72,td3,9.508,7.77159,3.3906000000000005,5.29165,2.766,3.4,7.25165,5.79283,1.0583270000000002,1.05833,1.05833,2.646,1.3603999999999998,1.3603999999999998,7.25165,1.3599999999999999,4.917053446500903,1.3599999999999999,0.0,0.0,0.0,0.0,7.25165,1.4060000000000001,4.917053446500903,2.038,0.0,0.0,0.0,0.0,5.79283,10.0,7.371604110458684,10.0,1058.327,14.9644,14.9644,58.9283,-0.3638210456290154,0.10000000000000009,0.10000000000000009,0.017262719603371668
1+,184,0,73,td3,4.81,7.2743400000000005,3.5059000000000005,5.29165,2.587,3.7400000000000007,5.79283,5.892829999999999,1.0583270000000002,1.05833,1.05833,2.646,1.4964399999999998,1.4964399999999998,5.79283,1.496,7.371604110458684,1.496,0.0,0.0,0.0,0.0,5.79283,1.091,7.371604110458684,1.968,0.0,0.0,0.0,0.0,5.892829999999999,10.0,9.182823290489901,10.0,1058.327,12.9644,12.9644,57.9283,-0.3545122993976086,-0.13365053059260634,-0.13365053059260634,-0.016969775133509613
1+,184,0,74,td3,10.728,6.91048,3.5556000000000005,5.29165,2.743,3.2400000000000007,5.892829999999999,5.79283,1.058327,1.05833,1.05833,2.646,1.29644,1.29644,5.892829999999999,1.296,9.182823290489901,1.296,0.0,0.0,0.0,0.0,5.892829999999999,1.447,9.182823290489901,1.355,0.0,0.0,0.0,0.0,5.79283,10.0,6.83372045115369,10.0,1058.327,11.668,11.668,63.7211,-0.34685188293721997,-0.09999691462774996,-0.09999691462774996,0.09999948211841181
1+,184,0,75,td3,5.913,6.75559,3.6151500000000003,5.29165,2.322,2.9175,5.79283,6.372109999999999,1.058327,1.05833,1.05833,2.646,1.1667999999999998,1.1667999999999998,5.79283,1.167,6.83372045115369,1.167,0.0,0.0,0.0,0.0,5.79283,1.155,6.83372045115369,1.8359999999999999,0.0,0.0,0.0,0.0,6.372109999999999,10.0,9.825227482147726,10.0,1058.327,10.5012,10.5012,70.0932,-0.34334055204652736,-0.09999999999999987,-0.09999999999999987,0.09999984306611154
1+,184,0,76,td3,12.737,6.47105,3.6512500000000006,5.29165,2.2640000000000002,2.625,6.372109999999999,7.00932,1.0583270000000002,1.05833,1.05833,2.646,1.05012,1.05012,6.372109999999999,1.05,9.825227482147726,1.05,0.0,0.0,0.0,0.0,6.372109999999999,1.214,9.825227482147726,1.684,0.0,0.0,0.0,0.0,7.00932,10.0,5.68667586286122,10.0,0.0,11.5513,11.5513,77.1025,-0.5,0.09999809545575755,0.09999809545575755,0.09999971466561686
